uid,gid,player,solo,comb,sck,saf,blk,ints,pdef,frcv,forc,tdd,rety,tdret,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
130244,4066,MI-0150,1,1,0,0,0,0,0,0,0,0,0,0,0,56,1.5,5,4,2015,SD,ROLB,54,1
130245,4066,CL-1000,2,0,1,0,0,0,0,0,0,0,0,0,0,47,6,5,5,2015,SD,DT,94,1
130246,4066,JH-2100,3,0,0,0,0,0,0,0,0,0,0,0,0,39,3,5,14,2015,PIT,ROLB,92,2
130247,4066,AM-2300,1,1,0,0,0,0,0,0,0,0,0,0,0,39,1.5,4,6,2015,PIT,LOLB,55,1
130248,4066,CH-3100,1,0,0,0,0,0,0,0,0,0,0,0,0,58,1,5,5,2015,PIT,LDE,97,1
130249,4066,RM-1100,1,1,1,0,0,0,0,0,0,0,0,0,0,19,5.5,3,6,2015,SD,DT,90,2
130250,4066,WG-0500,1,1,0,0,0,0,0,0,0,0,0,0,0,75,1.5,5,9,2015,PIT,LCB,22,1
130251,4066,JA-0280,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0.5,2,3,2015,SD,SS,37,1
130252,4067,VB-0075,2,1,0,0,0,0,0,0,0,0,0,0,0,31,2.5,6,1,2015,ATL,LDE,44,1
130253,4067,JB-1550,4,1,0,0,0,0,1,0,0,0,0,0,0,39,5.5,4,3,2015,ATL,SLB,59,2
130254,4067,RT-0475,6,1,0,0,0,0,0,0,0,0,0,0,0,29,6.5,5,1,2015,ATL,FS,48,2
130255,4067,PW-1400,7,2,0,0,0,0,0,0,0,0,0,0,0,72,8,6,3,2015,ATL,MLB,55,1
130256,4067,DT-1970,1,0,0,0,0,0,0,0,0,0,0,0,0,69,1,6,3,2015,ATL,LCB,21,1
130257,4067,WM-1000,5,1,0,0,0,0,0,0,0,0,0,0,1,69,5.4,6,7,2015,ATL,SS,25,1
130258,4067,TJ-0600,2,2,0,0,0,0,0,0,0,0,0,0,0,39,3,4,7,2015,ATL,RDE,94,1
130259,4067,KB-1100,4,2,0,0,0,0,0,0,0,0,0,0,3,43,4.7,5,8,2015,ATL,LDE,71,3
130260,4067,PA-0100,1,1,0,0,0,0,0,0,0,0,0,0,0,33,1.5,6,6,2015,ATL,LCB,20,2
130261,4067,NS-0750,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0.5,5,4,2015,ATL,MLB,54,2
130262,4067,DE-0600,13,1,0,0,0,0,0,1,1,0,0,0,0,52,17.5,3,7,2015,NO,WLB,59,3
130263,4067,SA-1150,4,2,0,0,0,0,2,0,0,0,0,0,0,65,7,6,1,2015,NO,MLB,50,1
130264,4067,CJ-2400,5,1,3,0,0,0,0,1,1,0,0,0,0,68,21.5,6,5,2015,NO,RDE,94,1
130265,4067,HK-0100,6,1,1,0,0,0,0,0,1,0,0,0,5,58,12,6,1,2015,NO,SLB,45,1
130266,4067,RA-0650,5,0,0,0,0,0,0,0,0,0,0,0,10,69,4,6,3,2015,ATL,RCB,23,1
130267,4067,AC-1500,2,0,1,0,0,0,0,0,0,0,0,0,0,29,6,4,5,2015,ATL,LDE,99,2
130268,4067,KV-0050,2,3,0,0,0,0,1,0,0,0,0,0,0,73,4.5,6,3,2015,NO,SS,32,1
130269,4067,BB-3400,4,2,0,0,0,0,0,1,0,0,0,0,0,69,7,6,11,2015,NO,RCB,39,1
130270,4067,KE-0125,1,0,1,0,0,0,1,0,0,0,0,0,0,31,6,4,2,2015,NO,SLB,91,2
130271,4067,MM-1550,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1,3,2015,NO,MLB,56,3
130272,4067,KL-0600,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,7,2015,NO,LCB,21,2
130273,4067,DB-3750,2,1,0,0,0,0,2,0,0,0,0,0,0,73,4.5,6,1,2015,NO,LCB,40,1
130274,4067,OS-0400,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,5,6,2015,ATL,WLB,50,1
130275,4067,GJ-0250,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0.5,4,1,2015,ATL,DT,97,2
130276,4067,BR-0200,0,2,0,0,0,0,0,0,0,0,0,0,0,39,1,2,5,2015,ATL,WLB,56,2
130277,4067,JB-8800,2,1,0,0,0,0,0,0,0,0,0,0,0,70,2.5,3,7,2015,NO,FS,31,1
130278,4067,KW-1400,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,6,13,2015,NO,DT,93,1
130279,4067,JB-0200,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,6,11,2015,ATL,DT,95,2
130280,4067,KI-0150,2,1,0,0,0,0,0,0,0,0,0,0,0,17,2.5,5,3,2015,ATL,SS,36,2
130281,4067,RH-3300,2,2,0,0,0,0,1,0,0,0,0,0,0,16,4,5,7,2015,NO,WLB,53,1
130282,4067,BD-0950,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,2015,NO,PS,38,5
130283,4067,RH-0150,2,1,0,0,0,0,0,0,0,0,0,0,2,36,2.3,3,2,2015,ATL,DT,77,1
130284,4067,RA-0675,5,0,0,0,0,0,1,0,0,0,0,0,0,43,6,5,2,2015,ATL,FS,37,1
130285,4067,PS-0600,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5,4,9,2015,ATL,DT,96,1
130286,4068,MW-1800,0,3,0.5,0,0,0,1,0,0,0,0,0,0,59,4.5,5,5,2015,NYJ,LDE,96,1
130287,4068,DH-1850,2,4,0,0,0,0,0,0,0,0,0,0,0,25,4,4,4,2015,NYJ,NT,94,1
130288,4068,DR-1100,2,1,0,0,0,1,0,0,0,0,0,0,0,63,4.5,5,9,2015,NYJ,LCB,24,1
130289,4068,KJ-0275,6,1,0,0,0,0,0,0,1,0,0,0,0,46,8.5,4,1,2015,WAS,FS,30,2
130290,4068,BB-2725,3,1,0,0,0,1,1,2,1,0,0,0,0,59,12.5,5,2,2015,WAS,LCB,26,1
130291,4068,DD-0250,5,2,0,0,0,0,0,0,0,0,0,0,0,63,6,5,4,2015,NYJ,RILB,56,1
130292,4068,DH-1400,5,6,0,0,0,0,0,0,0,0,0,0,0,63,8,5,9,2015,NYJ,LILB,52,1
130293,4068,LW-1350,0,2,0,0,0,0,1,0,0,0,0,0,0,57,2,5,1,2015,NYJ,RDT,62,1
130294,4068,AC-2400,1,2,0,0,0,0,1,0,0,0,0,0,0,63,3,4,10,2015,NYJ,RCB,31,1
130295,4068,BS-2300,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1.5,5,5,2015,NYJ,RCB,41,2
130296,4068,MG-0600,2,1,0,0,0,1,1,0,0,0,0,0,0,63,5.5,5,5,2015,NYJ,FS,21,1
130297,4068,DG-1300,7,6,0,0,0,0,1,0,0,0,0,0,0,67,11,6,9,2015,WAS,FS,38,1
130298,4068,KR-0950,3,7,0,0,0,0,0,0,0,0,0,0,0,66,6.5,6,4,2015,WAS,LILB,52,1
130299,4068,PR-0200,3,5,0,0,0,0,0,0,0,0,0,0,0,63,5.5,4,6,2015,WAS,RILB,56,1
130300,4068,FK-0100,0,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,5,2015,WAS,RDE,73,3
130301,4068,TR-0620,6,2,0,0,0,0,0,0,0,0,0,0,0,49,7,6,4,2015,WAS,SS,34,1
130302,4068,TK-0800,1,2,0,0,0,0,0,0,0,0,0,0,0,29,2,6,7,2015,WAS,NT,98,1
130303,4068,CP-2600,5,2,0,0,0,0,0,0,0,0,0,0,0,55,6,5,2,2015,NYJ,SS,25,2
130304,4068,QC-0350,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,4,2015,NYJ,ROLB,98,2
130305,4068,KG-0700,0,4,0,0,0,0,0,0,0,0,0,0,0,14,2,1,10,2015,WAS,NT,64,2
130306,4068,RJ-0550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,7,2015,WAS,RDE,99,2
130307,4068,CB-0200,2,3,0,0,0,0,0,0,0,0,0,0,0,46,3.5,6,7,2015,WAS,LDE,92,1
130308,4068,SR-0670,0,3,0.5,0,0,0,0,0,0,0,0,0,5,49,3,1,3,2015,NYJ,ROLB,91,1
130309,4068,TM-3450,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0.5,6,2,2015,WAS,SLB,93,1
130310,4068,CP-0100,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,13,2015,NYJ,LOLB,97,1
130311,4068,RK-0500,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0.5,6,5,2015,WAS,WLB,91,1
130312,4068,LD-0800,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,4,8,2015,NYJ,LDE,78,2
130313,4068,WB-0700,1,0,0,0,0,0,0,0,0,0,0,0,0,64,1,4,10,2015,WAS,RCB,41,1
130314,4068,DM-1550,1,1,0,0,0,0,1,0,0,0,0,0,0,25,2.5,2,2,2015,NYJ,LCB,23,3
130315,4068,JH-2800,1,0,0,0,0,0,0,0,0,0,0,0,0,38,1,4,10,2015,WAS,RDE,97,1
130316,4068,WC-0300,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.5,5,3,2015,WAS,LILB,51,2
130317,4068,JJ-3200,0,2,0,0,1,0,0,0,0,0,0,0,0,18,3,3,5,2015,WAS,SS,20,2
130318,4068,QD-0400,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,2,1,2015,WAS,LCB,17,2
130319,4068,TB-0525,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,3,3,2015,NYJ,NT,99,2
130320,4068,TR-0175,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.5,3,2,2015,NYJ,LOLB,57,2
130321,4068,JJ-1150,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.5,1,2,2015,WAS,SLB,53,2
130322,4068,PS-0550,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0.5,5,1,2015,WAS,WLB,94,2
130323,4069,RC-1550,4,0,0,0,0,0,2,0,0,0,0,0,11,58,4.9,5,2,2015,PIT,RCB,31,2
130324,4069,AB-1950,10,2,0,0,0,0,1,0,0,0,0,0,0,72,12,6,4,2015,PIT,RCB,41,1
130325,4069,JH-2100,2,2,1,0,0,0,0,0,1,0,0,0,10,50,8,6,14,2015,PIT,ROLB,92,2
130326,4069,CC-0200,3,2,1,0,0,0,0,0,0,0,0,0,15,48,6.5,6,8,2015,ARI,LDE,93,1
130327,4069,MG-0925,3,3,0,0,0,0,0,0,0,0,0,0,15,48,3,6,1,2015,ARI,WLB,44,2
130328,4069,KM-1950,2,2,0,0,0,0,0,0,0,0,0,0,15,53,1.5,6,3,2015,ARI,LILB,51,1
130329,4069,TM-0850,3,4,0,0,0,0,1,0,0,0,0,0,0,56,6,6,3,2015,ARI,FS,32,1
130330,4069,SS-2450,4,0,0,0,0,0,0,0,0,0,0,0,0,42,4,5,4,2015,PIT,LILB,51,2
130331,4069,MM-3800,2,0,0,0,0,1,0,1,0,0,0,0,0,72,6,6,7,2015,PIT,FS,23,1
130332,4069,DB-5450,5,2,0,0,0,0,0,0,0,0,0,0,0,57,6,6,2,2015,ARI,RILB,20,1
130333,4069,PP-0400,5,0,0,0,0,0,0,0,0,0,23,0,0,57,0.9,6,5,2015,ARI,LCB,21,1
130334,4069,LT-0400,3,3,0,0,0,1,0,0,0,0,0,0,0,72,6.5,6,9,2015,PIT,RILB,94,1
130335,4069,VW-0250,4,0,0,0,0,0,1,0,0,0,0,0,0,30,5,4,3,2015,PIT,RILB,98,2
130336,4069,SM-2200,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0.5,4,7,2015,PIT,NT,90,1
130337,4069,AM-2300,1,1,0,0,0,0,0,0,0,0,0,0,0,46,1.5,5,6,2015,PIT,LOLB,55,1
130338,4069,RG-1250,6,2,0,0,0,0,1,0,0,0,0,0,0,72,8,5,4,2015,PIT,FS,21,2
130339,4069,WG-0500,2,3,0,0,0,0,1,0,0,0,0,0,0,72,4.5,6,9,2015,PIT,LCB,22,1
130340,4069,CH-3100,2,0,0,0,0,0,0,0,0,0,0,0,0,66,2,6,5,2015,PIT,LDE,97,1
130341,4069,RJ-0900,2,0,0,0,0,0,1,0,0,0,0,0,0,55,3,6,7,2015,ARI,SS,26,1
130342,4069,JP-4100,3,1,0,0,0,0,0,0,0,0,0,0,0,53,3.5,6,7,2015,ARI,RCB,25,1
130343,4069,FR-0200,2,2,0,0,0,0,0,0,0,0,0,0,0,44,3,5,10,2015,ARI,RDT,92,1
130344,4069,KM-0425,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-0.5,3,2,2015,ARI,WLB,96,3
130345,4069,TJ-0950,2,2,0,0,0,0,0,0,0,0,0,0,0,32,3,6,3,2015,ARI,SS,22,2
130346,4069,RG-2375,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,4,1,2015,ARI,NT,95,1
130347,4069,ES-1475,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,2,2015,ARI,RDT,72,3
130348,4069,BD-1200,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0.5,6,1,2015,PIT,LOLB,48,2
130349,4069,ST-1150,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0.5,6,2,2015,PIT,RDE,91,1
130350,4070,MP-0950,6,0,0,0,0,1,1,0,0,0,0,0,0,70,9,6,1,2015,KC,LCB,22,1
130351,4070,AB-0100,3,5,1,0,0,0,0,0,1,0,0,0,0,65,11.5,6,5,2015,KC,RDE,97,1
130352,4070,DJ-1500,3,6,0,0,0,0,0,0,0,0,0,0,0,70,6,6,11,2015,KC,LILB,56,1
130353,4070,RW-3550,5,4,0,0,0,0,0,0,0,0,0,0,0,51,7,3,1,2015,KC,RILB,53,2
130354,4070,HA-0200,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,4,8,2015,KC,FS,39,1
130355,4070,RP-0200,2,1,0,0,0,1,1,0,0,0,0,0,0,70,5.5,6,5,2015,KC,SS,38,1
130356,4070,CM-3400,2,0,0,0,0,0,1,0,0,0,0,0,0,38,3,5,7,2015,MIN,RCB,24,2
130357,4070,MS-1300,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.6,5,6,2015,MIN,RCB,35,3
130358,4070,DH-4650,3,1,0.5,0,0,0,0,0,1,0,0,0,10,50,6.5,2,1,2015,MIN,RDE,99,3
130359,4070,MD-0300,3,1,0,0,0,0,0,0,0,0,0,0,0,24,3.5,5,9,2015,KC,LDE,70,1
130360,4070,JH-5500,3,0,1,0,0,0,2,0,0,0,0,0,0,67,9,6,5,2015,KC,LOLB,50,1
130361,4070,JH-5550,1,1,0,0,0,0,0,0,0,0,0,0,15,62,0,6,4,2015,KC,NT,96,1
130362,4070,SS-1700,2,1,0,0,0,0,0,0,0,0,0,0,0,69,2.5,3,7,2015,KC,RCB,21,1
130363,4070,SF-0150,2,1,0.5,0,0,0,0,0,0,0,0,0,15,42,3,4,3,2015,MIN,DT,73,1
130364,4070,EK-0250,9,1,1,0,0,0,1,0,0,0,0,0,0,61,14.5,5,1,2015,MIN,MLB,54,1
130365,4070,AS-0600,7,0,0,0,0,0,1,0,0,0,0,0,0,62,8,4,6,2015,MIN,SS,34,1
130366,4070,BR-1000,1,2,0,0,0,0,0,1,0,0,0,0,0,54,4,5,9,2015,MIN,LDE,96,1
130367,4070,LJ-1700,0,3,0,0,0,0,0,0,0,0,0,0,0,42,1.5,5,6,2015,MIN,NT,98,1
130368,4070,TH-0200,4,1,0,0,0,0,0,0,0,0,0,0,0,70,4.5,6,10,2015,KC,ROLB,91,1
130369,4070,XR-0100,2,0,0,0,0,0,0,0,0,0,0,0,0,62,2,5,3,2015,MIN,RCB,29,1
130370,4070,SN-0450,0,0,0,0,0,0,0,0,0,0,0,0,25,14,-2.5,1,1,2015,KC,RCB,20,3
130371,4070,EB-0800,1,2,0,0,0,0,0,0,0,0,0,0,0,68,2,6,6,2015,KC,FS,29,2
130372,4070,TW-1187,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,1,2015,MIN,LCB,26,2
130373,4070,TN-0400,2,2,0,0,0,0,0,0,0,0,0,0,0,50,3,5,13,2015,MIN,LCB,30,1
130374,4070,HS-0130,2,0,0,0,0,0,0,0,0,0,0,0,0,62,2,5,4,2015,MIN,FS,22,1
130375,4070,AB-0650,0,1,0,0,0,0,0,0,0,0,0,0,15,62,-1,5,2,2015,MIN,SLB,55,1
130376,4070,NW-0400,1,2,0,0,0,0,0,0,0,0,0,0,0,28,2,4,3,2015,KC,RDE,98,2
130377,4070,TJ-1900,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0.5,5,10,2015,MIN,DT,92,2
130378,4070,RN-1300,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2015,KC,LDE,99,2
130379,4071,VR-0200,3,5,0,0,0,0,0,0,0,0,0,0,0,41,5.5,6,6,2015,CIN,MLB,57,2
130380,4071,GI-1300,4,2,0,0,0,0,0,0,0,0,0,0,0,70,5,5,4,2015,CIN,SS,43,1
130381,4071,GA-0400,1,1,0,0,0,0,0,0,0,0,0,0,0,59,1.5,6,6,2015,CIN,RDT,97,1
130382,4071,DP-0900,0,3,0,0,0,0,0,0,0,0,0,0,0,35,1.5,5,10,2015,CIN,NT,94,1
130383,4071,EL-0060,3,3,0,0,0,0,0,0,0,0,0,0,0,31,4.5,6,4,2015,CIN,SLB,59,2
130384,4071,RN-0300,4,7,0,0,0,0,1,0,0,0,0,0,0,69,8.5,6,9,2015,CIN,FS,20,1
130385,4071,DK-0750,5,1,0,0,0,0,1,0,0,0,0,0,0,69,6.5,6,4,2015,CIN,LCB,27,1
130386,4071,MJ-1800,3,1,0,0,0,0,0,0,0,0,0,0,0,52,3.5,6,7,2015,CIN,RDE,90,1
130387,4071,RM-1600,1,5,0,0,0,0,0,0,0,0,0,0,0,60,3.5,6,7,2015,CIN,MLB,58,1
130388,4071,AJ-1200,3,2,0,0,0,0,1,0,0,0,111,0,0,67,4.4,6,11,2015,CIN,RCB,24,1
130389,4071,RD-0050,5,1,0,0,0,0,0,0,0,0,0,0,0,55,5.5,6,1,2015,BUF,LCB,28,1
130390,4071,DW-3950,3,3,0,0,0,0,0,0,0,0,0,0,0,61,4.5,4,3,2015,BUF,FS,27,2
130391,4071,MD-0100,2,2,0,0,0,0,0,0,0,0,0,0,0,42,3,5,5,2015,BUF,NT,99,1
130392,4071,WG-0600,2,1,0,0,0,0,0,0,0,0,0,0,5,42,2,4,8,2015,CIN,RDE,95,2
130393,4071,RB-3350,0,0,0,0,0,0,0,0,0,0,0,0,15,0,-1.5,2,4,2015,BUF,LCB,33,3
130394,4071,CG-1700,4,3,0,0,0,0,0,0,0,0,0,0,0,60,5.5,6,9,2015,BUF,FS,20,1
130395,4071,JH-5900,1,3,0,0,0,0,0,0,0,0,0,0,5,59,2,6,6,2015,BUF,RDE,55,1
130396,4071,ML-0500,2,4,0,0,0,0,0,0,0,0,0,0,0,40,4,5,10,2015,BUF,SLB,91,1
130397,4071,SG-0650,4,1,0,0,0,0,2,0,0,0,0,0,0,60,6.5,6,4,2015,BUF,RCB,24,1
130398,4071,DD-0950,0,1,0,0,0,1,0,0,0,0,0,0,0,47,2.5,4,2,2015,CIN,LCB,21,2
130399,4071,PB-0750,5,4,0,0,0,0,0,0,0,0,0,0,0,61,7,6,2,2015,BUF,MLB,52,1
130400,4071,WC-0150,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2015,CIN,RDE,93,3
130401,4071,SC-0550,0,2,0,0,0,0,0,0,0,0,0,0,0,20,1,4,3,2015,BUF,DT,96,2
130402,4071,CD-2200,1,2,1.5,0,0,0,1,0,0,0,0,0,0,63,9,6,6,2015,CIN,LDE,96,1
130403,4071,BT-0650,0,1,0.5,0,0,0,0,0,0,0,0,0,0,15,2.5,3,4,2015,CIN,RDT,98,2
130404,4071,NB-0500,1,2,0,0,0,0,1,0,0,0,0,0,0,55,3,6,4,2015,BUF,WLB,53,1
130405,4071,CB-4770,1,3,0,0,0,0,0,0,0,0,0,0,0,24,2.5,5,5,2015,BUF,NT,97,2
130406,4071,RJ-0875,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,3,2,2015,BUF,SLB,58,2
130407,4071,MW-2300,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0.5,4,10,2015,BUF,LDE,94,1
130408,4071,KW-1600,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.5,6,10,2015,BUF,DT,95,1
130409,4071,BR-0150,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,3,2015,BUF,SS,30,1
130410,4071,CC-0900,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0.5,4,5,2015,CIN,SLB,49,3
130411,4072,TP-2000,3,1,0,0,0,0,0,0,0,0,0,0,0,81,3.5,3,8,2015,CHI,LCB,25,1
130412,4072,EG-0350,3,2,0.5,0,0,0,0,0,0,0,0,0,0,41,6,5,1,2015,CHI,NT,91,1
130413,4072,PM-0500,1,3,1,0,0,0,0,0,0,0,0,0,6,62,5.9,6,5,2015,CHI,LOLB,92,1
130414,4072,HJ-0400,3,2,0,0,0,0,0,0,0,0,0,0,0,81,4,3,1,2015,CHI,SS,29,2
130415,4072,AA-0543,3,1,0,0,0,0,0,0,0,0,0,0,0,81,3.5,6,1,2015,CHI,FS,38,1
130416,4072,JR-0300,3,0,0,0,0,0,0,0,0,0,0,0,0,41,3,2,11,2015,CHI,INA,0,0
130417,4072,JA-1820,2,1,0,0,0,1,0,0,0,0,0,0,0,41,4.5,1,1,2015,CHI,LILB,58,3
130418,4072,KF-0500,7,1,0,0,0,0,0,0,0,0,0,0,7,81,6.8,5,2,2015,CHI,RCB,23,1
130419,4072,LH-1900,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,5,6,2015,CHI,ROLB,99,2
130420,4072,GQ-0100,4,0,0,0,0,0,1,0,0,0,0,0,15,80,3.5,6,7,2015,DET,FS,27,1
130421,4072,CR-0650,3,1,0,0,0,0,0,0,0,0,0,0,0,48,3.5,3,2,2015,DET,LDT,97,1
130422,4072,DS-2250,6,0,0,0,0,0,4,0,0,0,0,0,20,79,8,6,3,2015,DET,LCB,23,1
130423,4072,JB-8700,8,2,0,0,0,0,1,0,0,0,0,0,9,80,9.1,6,5,2015,DET,OLB,57,1
130424,4072,ST-1200,9,4,0,0,0,0,0,0,0,0,0,0,0,49,11,6,10,2015,DET,MLB,55,1
130425,4072,DT-0150,2,0,0,0,0,0,0,0,0,0,0,0,10,43,1,4,3,2015,DET,RDE,98,2
130426,4072,CJ-2175,6,3,0,0,0,0,1,0,0,0,0,0,0,81,8.5,6,2,2015,CHI,RILB,59,1
130427,4072,JJ-1600,0,1,0.5,0,0,0,0,0,0,0,0,0,0,57,2.5,5,5,2015,CHI,DE,96,1
130428,4072,IA-0100,4,3,0,0,0,0,0,0,0,0,0,0,0,79,5.5,4,5,2015,DET,FS,42,2
130429,4072,WS-0950,0,0,0,0,0,0,0,0,0,0,0,0,5,17,-0.5,3,2,2015,CHI,DE,93,1
130430,4072,SA-0100,3,0,0,0,0,0,0,0,1,0,0,0,8,31,4.2,5,5,2015,CHI,ROLB,49,1
130431,4072,JC-5700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2015,DET,RDT,63,2
130432,4072,RM-1300,1,0,0,0,0,1,0,0,0,0,0,0,0,77,3,5,13,2015,DET,RCB,31,1
130433,4072,AF-0700,2,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,8,2015,DET,LDT,96,3
130434,4072,JJ-4300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,2015,DET,LDE,91,1
130435,4072,JW-5300,3,1,0.5,0,0,0,1,0,0,0,0,0,0,55,6.5,6,9,2015,DET,LCB,30,2
130436,4072,TW-1750,1,0,0,0,0,0,1,0,0,0,0,0,0,32,2,4,4,2015,DET,OLB,59,1
130437,4072,SM-2300,6,1,0,0,0,0,0,0,0,0,0,0,0,54,6.5,5,6,2015,CHI,LCB,27,3
130438,4072,AB-0200,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,9,2015,CHI,LCB,24,2
130439,4072,BC-2350,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2,3,2015,DET,OLB,95,3
130440,4072,KV-0075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2015,DET,OLB,53,2
130441,4072,DT-0100,3,1,0,0,0,0,0,0,0,0,0,0,0,42,3.5,6,10,2015,DET,LDE,52,2
130442,4072,EA-0550,0,0,0,0,0,0,0,0,0,0,0,0,5,58,-0.5,6,3,2015,DET,RDE,94,1
130443,4072,CP-2500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,2015,CHI,FS,31,2
130444,4072,MM-0900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2015,CHI,LWR,80,3
130445,4072,LR-0350,4,0,0,0,0,0,0,0,0,0,0,0,0,35,4,2,3,2015,CHI,ROLB,52,3
130446,4073,OB-0150,0,0,0,0,0,0,0,0,0,0,95,0,0,0,3.8,2,4,2015,DEN,FS,31,2
130447,4073,DB-5200,4,1,0,0,0,0,0,0,0,0,0,0,0,58,4.5,4,7,2015,CLE,LDE,92,1
130448,4073,PD-0450,10,2,0,0,0,0,1,0,0,0,0,0,0,84,12,4,2,2015,CLE,LCB,26,2
130449,4073,PK-0300,2,1,0,0,0,0,0,0,0,0,0,0,0,67,2.5,5,7,2015,CLE,ROLB,99,1
130450,4073,BM-2850,0,1,0,0,0,1,0,0,0,0,0,0,0,20,2.5,6,3,2015,CLE,LOLB,51,1
130451,4073,CK-0850,6,3,0,0,0,0,0,0,0,0,0,0,0,69,7.5,6,2,2015,CLE,RILB,58,1
130452,4073,KD-0100,5,2,0,0,0,2,0,0,0,1,0,0,0,82,16,6,12,2015,CLE,LILB,56,1
130453,4073,DT-1950,7,3,0,0,0,0,0,0,0,0,0,0,0,62,8.5,6,4,2015,DEN,ILB,59,1
130454,4073,MJ-0030,3,1,1,0,0,0,0,0,0,0,0,0,15,57,6,6,4,2015,DEN,RDE,97,1
130455,4073,TW-0600,6,1,0,0,0,0,1,0,0,0,0,0,0,80,7.5,5,6,2015,DEN,SS,43,1
130456,4073,JH-5950,2,0,0,0,0,0,0,0,0,0,0,0,0,34,2,6,4,2015,CLE,RDE,93,2
130457,4073,DW-2600,4,2,0,0,0,0,0,0,0,0,0,0,0,84,5,6,10,2015,CLE,SS,31,1
130458,4073,XC-0100,1,1,0,0,0,0,0,0,0,0,0,0,0,17,1.5,3,1,2015,CLE,LDE,96,2
130459,4073,TW-2700,5,1,0,0,0,0,1,0,0,0,0,0,0,84,6.5,6,10,2015,CLE,RCB,22,1
130460,4073,NO-0300,2,1,0,0,0,0,0,0,0,0,0,0,0,26,2.5,4,1,2015,CLE,ROLB,44,2
130461,4073,RS-2800,2,2,0,0,0,0,0,0,0,0,0,0,0,44,3,6,12,2015,CLE,RDE,94,1
130462,4073,DS-1850,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.5,5,1,2015,CLE,NT,71,1
130463,4073,DS-4300,4,1,0,0,0,0,0,0,0,0,0,0,0,68,4.5,6,6,2015,DEN,FS,26,1
130464,4073,VW-0100,3,2,0,0,0,0,0,0,0,0,0,0,0,28,4,4,7,2015,DEN,LDE,96,2
130465,4073,CH-1500,3,0,0,0,0,0,0,0,0,0,0,0,0,80,3,6,5,2015,DEN,RCB,25,1
130466,4073,SB-0225,6,3,1.5,0,0,0,1,1,1,0,0,0,0,72,18.5,6,2,2015,DEN,SLB,48,2
130467,4073,AT-0100,2,1,0,0,0,1,1,0,0,1,0,0,1,69,11.4,6,8,2015,DEN,LCB,21,1
