pid,bc,dir,yds,succ,kne
654764,TC-2050,LE,10,1,0
654765,TC-2050,LE,4,1,0
654776,DM-4300,RE,2,1,0
654784,DS-3300,RE,27,1,0
654785,DM-4300,LE,0,0,0
654789,TC-2050,RT,2,0,0
654792,TC-2050,LG,20,1,0
654793,DF-1875,LT,9,1,0
654794,DF-1875,LT,2,1,0
654795,DF-1875,LE,2,0,0
654796,TC-2050,RT,4,1,0
654798,DF-1875,RE,-1,0,0
654800,MR-2500,RE,6,1,0
654806,DM-4300,LT,3,0,0
654811,RM-1200,RG,1,1,0
654816,TC-2050,RT,0,0,0
654824,DS-3300,RG,11,1,0
654828,RM-1200,LG,3,1,0
654829,RM-1200,RG,0,0,0
654831,TC-2050,LT,5,1,0
654832,TC-2050,RE,4,1,0
654833,TC-2050,LE,-4,0,0
654838,MR-2500,NL,-1,0,1
654839,MR-2500,NL,-1,0,1
654840,MR-2500,NL,-1,0,1
654842,CH-5000,LE,9,1,0
654843,CH-5000,LT,8,1,0
654845,RB-4900,RE,8,1,0
654846,CH-5000,LG,8,1,0
654847,CH-5000,LE,3,0,0
654851,CK-0100,LE,8,1,0
654862,CK-0100,LE,7,1,0
654863,CH-5000,RT,5,1,0
654864,CK-0100,LE,4,1,0
654865,RB-4900,MD,0,0,0
654868,AP-0700,LG,4,1,0
654869,AP-0700,MD,1,0,0
654874,AP-0700,RG,2,0,0
654875,TB-2650,MD,5,0,0
654877,CH-5000,MD,0,0,0
654883,AP-0700,MD,7,1,0
654890,CH-5000,LE,12,1,0
654892,JH-3050,RT,1,0,0
654896,JM-3450,LT,4,1,0
654897,JM-3450,MD,15,1,0
654898,JM-3450,RT,1,0,0
654904,CH-5000,RE,3,1,0
654905,CH-5000,MD,8,1,0
654906,CH-5000,MD,10,1,0
654907,JH-3050,RT,3,0,0
654908,CK-0100,MD,12,1,0
654912,CH-5000,RE,7,1,0
654913,CH-5000,LE,10,1,0
654916,MA-1150,RE,4,1,0
654922,AP-0700,LT,9,1,0
654923,AP-0700,MD,1,1,0
654926,TB-2650,RE,1,1,0
654927,AP-0700,LT,5,1,0
654928,AP-0700,MD,1,0,0
654931,CH-5000,LE,4,1,0
654934,JH-3050,LG,9,1,0
654936,CH-5000,MD,1,0,0
654938,CK-0100,RE,12,1,0
654940,CH-5000,LE,1,0,0
654941,CH-5000,RG,5,1,0
654947,AP-0700,MD,0,0,0
654949,AP-0700,MD,1,0,0
654952,TB-2650,MD,10,1,0
654958,CH-5000,MD,4,1,0
654959,CH-5000,LT,7,1,0
654961,CH-5000,MD,-4,0,0
654963,CH-5000,LE,18,1,0
654965,JH-3050,MD,0,0,0
654968,CH-5000,RT,17,1,0
654974,CH-5000,LE,14,1,0
654976,CH-5000,LE,1,0,0
654987,CH-5000,LG,3,1,0
654988,CH-5000,MD,9,1,0
654989,CH-5000,MD,5,1,0
654990,CK-0100,NL,-1,0,1
654991,CK-0100,NL,-1,0,1
654993,CA-0750,RG,14,1,0
654994,CA-0750,RT,0,0,0
654995,CA-0750,MD,1,0,0
654998,JC-2300,MD,6,1,0
654999,JC-2300,LG,7,1,0
655003,JC-2300,MD,13,1,0
655009,CA-0750,MD,0,0,0
655012,JC-2300,RG,3,0,0
655020,CA-0750,RT,3,0,0
655024,RH-2350,MD,0,0,0
655028,CA-0750,RT,1,0,0
655029,CA-0750,MD,0,0,0
655030,ES-0200,LG,0,0,0
655031,JC-2300,LG,4,1,0
655032,JM-0200,LE,-2,0,0
655034,JC-2300,MD,2,0,0
655035,JC-2300,RG,3,0,0
655037,JC-2300,LE,34,1,0
655043,RH-2350,LG,7,1,0
655044,RH-2350,RT,0,0,0
655050,RH-2350,RT,3,0,0
655054,RH-2350,LE,16,1,0
655062,RH-2350,MD,7,1,0
655064,RH-2350,MD,0,0,0
655068,JC-2300,MD,1,0,0
655069,JC-2300,MD,1,0,0
655071,JC-2300,MD,5,1,0
655073,JC-2300,RE,2,0,0
655075,JC-2300,MD,9,1,0
655077,KD-0450,MD,1,0,0
655082,CA-0750,MD,0,0,0
655086,CA-0750,MD,11,1,0
655087,CA-0750,RE,-3,0,0
655091,JC-2300,MD,3,0,0
655097,RH-2350,MD,0,0,0
655103,JC-2300,MD,4,0,0
655104,AS-1600,MD,2,0,0
655107,CA-0750,LT,0,0,0
655115,KD-0450,MD,0,0,0
655121,RH-2350,LT,1,0,0
655125,AS-1600,RE,2,1,0
655127,JC-2300,LT,3,0,0
655128,JM-0200,LE,-3,0,0
655130,CA-0750,MD,0,0,0
655134,JC-2300,LE,1,0,0
655136,JC-2300,MD,8,1,0
655137,JC-2300,MD,13,1,0
655138,JC-2300,MD,2,0,0
655139,KD-0450,LE,8,1,0
655155,JC-2300,MD,1,0,0
655158,AS-1600,RE,11,1,0
655167,AB-1975,MD,-1,0,0
655171,JS-6700,MD,3,0,0
655172,JS-6700,RG,3,0,0
655179,CP-1950,MD,5,0,0
655181,JP-4187,MD,4,1,0
655186,JG-3850,RG,4,1,0
655191,CN-0500,LE,11,1,0
655196,AB-1975,LG,2,0,0
655199,AB-1975,MD,0,0,0
655205,CN-0500,MD,4,1,0
655206,JS-6700,RE,10,1,0
655207,JS-6700,RT,3,0,0
655213,CP-1950,LG,1,0,0
655214,CP-1950,LT,4,0,0
655217,CN-0500,RE,15,1,0
655219,JS-6700,MD,9,1,0
655220,MT-1300,RT,13,1,0
655229,JS-6700,MD,2,0,0
655235,CN-0500,RG,5,0,0
655237,JS-6700,LT,3,0,0
655238,CN-0500,LT,3,0,0
655242,CP-1950,LG,1,0,0
655251,JG-3850,MD,3,1,0
655257,FW-0750,MD,3,0,0
655263,CP-1950,LT,1,0,0
655265,MT-1300,RG,11,1,0
655266,MT-1300,MD,3,0,0
655268,CP-1950,LT,13,1,0
655269,CP-1950,MD,0,0,0
655272,AB-1975,MD,4,1,0
655274,CP-1950,MD,3,0,0
655276,CP-1950,MD,3,0,0
655279,CP-1950,RG,0,0,0
655283,JS-6700,RG,2,0,0
655284,CN-0500,RE,9,1,0
655288,CN-0500,RE,19,1,0
655290,JS-6700,RE,2,0,0
655293,JS-6700,MD,11,1,0
655295,MT-1300,RT,4,1,0
655299,CN-0500,MD,2,1,0
655303,AB-1975,MD,1,0,0
655307,JS-6700,RT,2,0,0
655309,CN-0500,MD,9,1,0
655311,JS-6700,LT,1,0,0
655318,JS-6700,LT,-1,0,0
655319,JS-6700,RG,3,0,0
655322,CP-1950,MD,-3,0,0
655333,RM-0300,RG,6,1,0
655336,JS-6700,MD,5,1,0
655337,JS-6700,MD,3,1,0
655339,JS-6700,MD,1,0,0
655340,MT-1300,RT,0,0,0
655344,CP-1950,LT,4,0,0
655346,CP-1950,RG,3,0,0
655349,CP-1950,RT,3,1,0
655357,CN-0500,NL,-1,0,1
655359,DW-3600,LG,0,0,0
655366,DW-3600,MD,1,0,0
655371,CH-5000,RG,5,1,0
655372,CH-5000,RG,-3,0,0
655375,CH-5000,LG,7,1,0
655379,DW-3600,LG,2,0,0
655382,DW-3600,LT,6,1,0
655386,DW-3600,MD,7,1,0
655390,CH-5000,MD,4,1,0
655391,CH-5000,RG,3,0,0
655392,CH-5000,MD,10,1,0
655393,CK-0100,LE,14,1,0
655394,CH-5000,LT,9,1,0
655395,JH-3050,MD,1,1,0
655396,JH-3050,LG,2,0,0
655398,CK-0100,MD,8,1,0
655402,CH-5000,RE,2,0,0
655411,DW-3600,MD,3,0,0
655414,DW-3600,LG,2,0,0
655417,DW-3600,LG,2,1,0
655421,CH-5000,MD,4,1,0
655422,CH-5000,LT,-1,0,0
655430,CK-0100,MD,0,0,0
655432,DW-3600,RG,1,0,0
655435,DW-3600,MD,3,1,0
655436,DW-3600,MD,2,1,0
655439,CH-5000,LG,3,0,0
655442,CK-0100,LE,5,1,0
655446,BR-1100,NL,-1,0,1
655448,CH-5000,RE,-2,0,0
655450,CH-5000,LG,2,1,0
655451,CK-0100,MD,7,1,0
655454,CK-0100,MD,2,0,0
655460,CK-0100,LG,3,1,0
655465,CK-0100,LE,10,1,0
655470,MD-0150,MD,2,0,0
655473,MD-0150,MD,1,1,0
655474,MD-0150,MD,0,0,0
655476,MD-0150,MD,1,0,0
655478,DW-3600,LG,4,1,0
655479,DW-3600,MD,0,0,0
655492,DW-3600,LT,16,1,0
655493,DW-3600,LG,3,1,0
655496,DW-3600,RT,7,1,0
655497,DW-3600,MD,1,1,0
655500,MD-0150,MD,5,1,0
655504,DW-3600,RT,4,1,0
655505,DW-3600,RT,3,1,0
655507,DW-3600,LT,10,1,0
655512,MD-0150,MD,2,0,0
655522,MD-0150,RT,3,1,0
655525,CK-0100,RT,2,0,0
655526,JT-3000,LG,11,1,0
655527,MV-0300,NL,-1,0,1
655528,MV-0300,NL,-1,0,1
655529,MV-0300,NL,-1,0,1
655532,BC-2325,RE,-4,0,0
655535,MI-0100,LE,0,0,0
655539,CS-3400,LE,0,0,0
655542,DM-0450,RT,2,0,0
655543,DM-0450,RG,3,0,0
655545,DM-0450,LE,20,1,0
655546,DM-0450,LT,1,0,0
655547,JW-5650,RE,2,0,0
655550,MI-0100,RG,5,1,0
655552,CS-3400,RG,0,0,0
655557,DM-0450,RT,10,1,0
655563,MI-0100,RT,0,0,0
655566,MI-0100,RG,3,0,0
655572,DM-0450,RT,5,1,0
655573,DM-0450,LT,3,1,0
655577,MI-0100,LG,5,1,0
655579,MI-0100,LG,4,0,0
655582,CS-1950,LT,7,1,0
655583,CS-1950,LE,1,0,0
655584,JW-5650,LE,2,1,0
655588,CS-1950,LT,7,0,0
655592,MI-0100,LG,1,0,0
655594,MI-0100,RE,1,0,0
655596,MI-0100,RT,0,0,0
655597,MI-0100,RG,11,1,0
655604,JW-5650,LT,4,1,0
655611,DB-3800,NL,-1,0,1
655613,DM-0450,LG,14,1,0
655614,DM-0450,RG,3,0,0
655617,JW-5650,LE,1,1,0
655623,MI-0100,LG,2,0,0
655625,DM-0450,RT,2,0,0
655626,DM-0450,LE,1,0,0
655628,CS-1950,RE,6,1,0
655629,CS-1950,RT,12,1,0
655630,DM-0450,LT,2,0,0
655632,DM-0450,LT,1,0,0
655636,KR-1050,LT,12,1,0
655637,KR-1050,RG,4,1,0
655641,DM-0450,RG,3,1,0
655650,KR-1050,LE,13,1,0
655651,KR-1050,LT,5,1,0
655654,MI-0100,LG,6,1,0
655655,MI-0100,RG,5,1,0
655656,CS-3400,RE,7,1,0
655657,MI-0100,RG,7,1,0
655658,MI-0100,RG,2,1,0
655659,AJ-1125,RG,1,1,0
655662,CS-1950,LT,5,1,0
655663,CS-1950,LG,2,0,0
655665,MI-0100,LE,1,0,0
655669,DM-0450,RG,-2,0,0
655670,KR-1050,LG,14,1,0
655674,DM-0450,LE,1,0,0
655676,JW-5650,LE,9,1,0
655677,DM-0450,LG,1,0,0
655678,DM-0450,RG,0,0,0
655681,JW-5650,MD,5,0,0
655685,DM-0450,LE,3,1,0
655686,CS-1950,RT,-2,0,0
655687,DM-0450,LG,1,0,0
655688,DM-0450,LT,4,0,0
655703,AP-0700,MD,0,0,0
655704,AP-0700,LT,11,1,0
655705,AP-0700,MD,2,0,0
655708,AP-0700,RG,25,1,0
655709,AP-0700,MD,5,1,0
655710,AP-0700,RT,2,0,0
655711,TB-2650,MD,8,1,0
655712,AP-0700,MD,0,0,0
655717,AA-0025,RE,0,0,0
655719,AA-0025,LE,7,1,0
655720,JB-2700,MD,0,0,0
655723,AP-0700,RE,-2,0,0
655724,AP-0700,MD,7,0,0
655728,JB-2700,LT,-2,0,0
655735,AP-0700,LG,9,1,0
655736,AP-0700,MD,6,1,0
655737,JW-6560,LE,29,1,0
655738,AP-0700,MD,3,1,0
655739,AP-0700,MD,2,1,0
655740,AP-0700,MD,0,0,0
655741,TB-2650,LE,1,1,0
655745,AA-0025,RT,2,0,0
655748,JB-2700,LE,3,1,0
655751,AA-0025,RE,2,1,0
655752,MB-5175,MD,2,1,0
655760,AP-0700,LT,4,1,0
655764,JM-3450,MD,3,0,0
655766,AP-0700,RE,-4,0,0
655782,MA-1150,RE,2,0,0
655784,JB-2700,MD,1,0,0
655787,AP-0700,LT,-5,0,0
655788,MS-4100,MD,3,0,0
655789,AA-0025,RE,-5,0,0
655790,MS-4100,RE,3,0,0
655793,AP-0700,LE,11,1,0
655794,AP-0700,MD,4,1,0
655796,TB-2650,RT,6,1,0
655798,ZL-0200,MD,1,1,0
655803,TR-0370,LG,5,0,0
655804,AP-0700,MD,8,1,0
655805,AP-0700,RG,4,1,0
655811,AA-0025,MD,3,1,0
655814,MS-4100,LE,5,0,0
655821,AP-0700,RT,4,1,0
655825,AP-0700,MD,3,1,0
655827,TB-2650,RE,6,0,0
655831,AP-0700,RT,-1,0,0
655832,TB-2650,LE,2,0,0
655834,AP-0700,LT,9,1,0
655835,AP-0700,MD,0,0,0
655836,AP-0700,RG,4,1,0
655837,JM-3450,MD,0,0,0
655839,AP-0700,LG,4,0,0
655853,MS-4100,LE,9,1,0
655865,AP-0700,RE,19,1,0
655866,MA-1150,MD,6,1,0
655867,JM-3450,RE,3,1,0
655868,TB-2650,NL,-2,0,1
655873,MF-1300,RT,5,1,0
655874,MF-1300,LE,1,0,0
655877,MF-1300,LG,2,0,0
655878,MF-1300,RE,0,0,0
655881,CJ-1700,LT,8,1,0
655882,CJ-1700,LE,3,1,0
655884,DJ-1325,RT,0,0,0
655886,KW-1250,LG,3,0,0
655888,MF-1300,RT,1,0,0
655892,JR-2800,RG,5,1,0
655897,CJ-1700,RT,1,0,0
655901,CJ-1700,LT,5,1,0
655905,JC-6200,LE,10,1,0
655906,JL-0280,RG,6,1,0
655908,JC-6200,RG,8,1,0
655909,JL-0280,LG,2,1,0
655910,JL-0280,LG,6,1,0
655911,JC-6200,LE,6,1,0
655913,JL-0280,LG,2,1,0
655914,JL-0280,RG,4,1,0
655916,JL-0280,LG,1,1,0
655919,DJ-1325,RG,2,0,0
655925,CJ-1700,LT,0,0,0
655927,CJ-1700,RT,5,1,0
655928,CJ-1700,LT,3,1,0
655932,MF-1300,LG,1,0,0
655936,MF-1300,LE,4,1,0
655937,MF-1300,LE,4,1,0
655939,MF-1300,RG,14,1,0
655940,MF-1300,LG,1,0,0
655954,MF-1300,LE,-2,0,0
655957,MF-1300,LG,0,0,0
655960,CJ-1700,LT,4,1,0
655964,MF-1300,RT,2,0,0
655969,CJ-1700,RT,3,0,0
655970,CJ-1700,RT,8,1,0
655971,CJ-1700,RT,1,0,0
655976,CJ-1700,RE,1,0,0
655977,DJ-1325,LE,13,1,0
655981,MF-1300,RE,27,1,0
655982,JR-2800,LT,3,0,0
655984,JC-3100,MD,-5,0,0
655988,CJ-1700,LT,3,0,0
655989,CJ-1700,LG,4,0,0
656000,CJ-1700,RG,7,1,0
656002,DJ-1325,RE,14,1,0
656003,DJ-1325,LE,13,1,0
656004,CJ-1700,LT,-1,0,0
656009,JC-3100,MD,0,0,0
656010,MF-1300,LG,1,0,0
656015,CJ-1700,RG,5,1,0
656018,CJ-1700,RG,3,1,0
656019,CJ-1700,LT,4,1,0
656020,CJ-1700,RG,5,1,0
656032,CP-0500,NL,-1,0,1
656033,CP-0500,NL,-1,0,1
656035,LM-1000,RG,4,1,0
656036,TT-0500,RT,23,1,0
656037,LM-1000,LT,15,1,0
656040,LM-1000,RT,8,1,0
656041,LM-1000,LG,4,1,0
656042,KW-1150,RG,2,0,0
656044,KW-1150,MD,2,1,0
656051,LM-1000,RT,-1,0,0
656069,DL-1700,RG,6,1,0
656072,LM-1000,LG,2,0,0
656073,LM-1000,MD,-1,0,0
656077,DL-1700,MD,5,1,0
656083,LM-1000,RG,-1,0,0
656091,KW-1150,MD,2,0,0
656096,JE-0100,LE,12,1,0
656098,DL-1700,MD,3,0,0
656114,BB-2250,LT,1,0,0
656119,LM-1000,LT,12,1,0
656122,LM-1000,RT,2,0,0
656123,TT-0500,LT,4,0,0
656124,PH-0400,RE,7,1,0
656129,TB-2300,NL,-1,0,1
656140,DL-1700,LG,13,1,0
656142,DL-1700,RG,10,1,0
656149,LM-1000,MD,18,1,0
656158,DA-0900,LE,3,0,0
656160,DL-1700,MD,2,0,0
656162,DL-1700,RG,1,0,0
656180,KW-1150,RE,6,1,0
656181,KW-1150,MD,7,1,0
656185,LM-1000,RT,5,0,0
656186,TT-0500,LT,4,0,0
656187,KW-1150,MD,2,1,0
656199,LM-1000,LT,12,1,0
656201,LM-1000,MD,6,0,0
656203,TT-0500,RT,5,1,0
656205,LM-1000,RT,4,0,0
656206,TT-0500,LG,7,1,0
656220,LB-0500,LG,0,0,0
656221,LB-0500,RT,4,0,0
656225,TB-2300,NL,-1,0,1
656226,TB-2300,NL,-2,0,1
656236,MG-1150,LG,26,1,0
656238,MG-1150,RT,0,0,0
656239,MG-1150,RT,7,1,0
656241,MG-1150,RE,5,1,0
656242,MG-1150,RE,0,0,0
656246,JH-4025,RE,1,0,0
656247,JH-4025,MD,9,1,0
656249,GB-0350,RE,9,1,0
656250,JH-4025,LT,5,1,0
656251,JH-4025,MD,6,0,0
656252,MG-1150,LE,1,0,0
656253,DW-4300,MD,7,1,0
656256,AD-0100,RE,3,1,0
656257,JH-4025,RT,2,1,0
656258,MJ-2250,LE,3,0,0
656260,GB-0350,LT,12,1,0
656261,GB-0350,LG,2,0,0
656266,MG-1150,RE,-1,0,0
656267,MG-1150,LT,27,1,0
656268,BO-0150,LG,2,0,0
656270,MG-1150,MD,-8,0,0
656277,JH-4025,RG,7,1,0
656278,JH-4025,LT,4,1,0
656286,MG-1150,RT,0,0,0
656289,DW-4300,LG,0,0,0
656291,MG-1150,RG,-1,0,0
656293,PR-0300,RE,5,0,0
656297,GB-0350,RG,6,1,0
656298,GB-0350,RG,3,0,0
656300,MG-1150,MD,4,1,0
656302,MG-1150,MD,3,0,0
656304,MG-1150,MD,20,1,0
656306,DW-4300,LG,5,1,0
656310,JH-4025,MD,1,0,0
656311,AD-0100,MD,3,0,0
656313,JH-4025,MD,4,1,0
656314,JH-4025,MD,0,0,0
656315,MG-1150,RT,1,0,0
656319,GB-0350,LT,11,1,0
656324,AD-0100,MD,6,1,0
656325,GB-0350,MD,8,1,0
656326,GB-0350,LT,-1,0,0
656332,DW-4300,MD,7,0,0
656335,GB-0350,RG,7,1,0
656336,GB-0350,MD,9,1,0
656338,GB-0350,RT,0,0,0
656342,MG-1150,RG,4,1,0
656346,GB-0350,LT,26,1,0
656347,GB-0350,RG,4,1,0
656348,GB-0350,LE,11,1,0
656349,GB-0350,RG,-1,0,0
656360,DW-4300,MD,3,1,0
656364,DW-4300,LT,9,1,0
656367,DW-4300,RT,5,1,0
656371,GB-0350,LG,5,1,0
656372,GB-0350,RT,14,1,0
656373,GB-0350,LG,-5,0,0
656374,GB-0350,RG,2,0,0
656375,GB-0350,LG,1,0,0
656379,AD-0100,NL,-1,0,1
656380,AD-0100,NL,-1,0,1
656383,BS-0650,RG,1,0,0
656387,IC-0300,RG,2,0,0
656391,DM-1200,RG,4,1,0
656393,MM-0912,LE,12,1,0
656394,BS-0650,LG,5,1,0
656395,TW-1350,LG,4,0,0
656397,DJ-1850,LE,4,1,0
656398,IC-0300,LG,1,1,0
656401,IC-0300,LE,4,0,0
656403,IC-0300,RG,11,1,0
656406,BS-0650,LG,2,0,0
656409,MM-0912,LE,2,0,0
656413,JM-0850,RE,2,0,0
656414,DJ-1850,LT,1,0,0
656417,DM-1200,RT,44,1,0
656418,BS-0650,RT,3,0,0
656419,DM-1200,RT,4,0,0
656425,BS-0650,LT,3,0,0
656428,TW-1350,RG,4,1,0
656433,DJ-1850,RG,20,1,0
656434,DJ-1850,RT,2,0,0
656435,IC-0300,LG,8,1,0
656437,IC-0300,LG,3,1,0
656438,DJ-1850,LG,2,0,0
656439,DJ-1850,RG,7,1,0
656440,IC-0300,LG,0,0,0
656441,JM-0850,MD,0,0,0
656442,DM-1200,RT,17,1,0
656449,IC-0300,RT,4,1,0
656460,HD-0300,LE,-6,0,0
656462,IC-0300,RG,9,1,0
656464,DJ-1850,LT,-1,0,0
656466,DJ-1850,LG,5,1,0
656467,DJ-1850,LG,-2,0,0
656470,DM-1200,RT,3,0,0
656471,BS-0650,LG,0,0,0
656473,BS-0650,RG,4,1,0
656477,DJ-1850,RG,0,0,0
656481,DM-1200,LG,6,1,0
656482,DM-1200,LG,3,1,0
656483,JF-2950,LG,3,1,0
656484,BS-0650,LG,5,1,0
656485,DM-1200,LE,10,1,0
656486,TW-1350,LG,2,0,0
656491,IC-0300,RE,8,1,0
656492,IC-0300,RT,-3,0,0
656495,DM-1200,LT,1,0,0
656496,BS-0650,RT,6,1,0
656497,MM-0912,LE,5,1,0
656499,BS-0650,RE,8,1,0
656500,BS-0650,RG,1,0,0
656502,DM-1200,RT,6,1,0
656509,BS-0650,RG,4,0,0
656514,IC-0300,RG,15,1,0
656515,IC-0300,LT,6,1,0
656516,DJ-1850,LG,3,1,0
656517,DJ-1850,LG,2,1,0
656518,IC-0300,RG,2,0,0
656519,IC-0300,LG,2,0,0
656535,JM-0850,NL,-1,0,1
656541,TC-2050,RG,3,0,0
656543,TC-2050,RE,0,0,0
656549,RJ-0800,RT,6,1,0
656551,RJ-0800,MD,5,1,0
656552,RJ-0800,LT,-4,0,0
656556,SV-0200,RE,-2,0,0
656562,TC-2050,RE,9,1,0
656563,TC-2050,LE,6,1,0
656570,TC-2050,RG,2,0,0
656573,TC-2050,LE,1,1,0
656577,RJ-0800,LT,1,0,0
656580,AW-1350,RG,2,0,0
656581,AW-1350,MD,3,0,0
656583,SV-0200,RE,-6,0,0
656585,EM-0200,MD,5,0,0
656589,TC-2050,LT,0,0,0
656593,DF-1875,RE,7,1,0
656594,DF-1875,LT,0,0,0
656596,TC-2050,MD,11,1,0
656597,TC-2050,RE,0,0,0
656612,SV-0200,MD,2,0,0
656627,EM-0200,MD,18,1,0
656632,RJ-0800,RT,0,0,0
656634,RJ-0800,MD,2,1,0
656635,RJ-0800,LG,-2,0,0
656643,DF-1875,RT,0,0,0
656647,AW-1350,MD,35,1,0
656649,AW-1350,RG,0,0,0
656650,SV-0200,LG,12,1,0
656651,AW-1350,LG,2,0,0
656655,DF-1875,LE,1,0,0
656656,DF-1875,RE,3,0,0
656658,DF-1875,LT,3,0,0
656660,DF-1875,RE,4,1,0
656661,DF-1875,RT,5,1,0
656662,DF-1875,MD,1,1,0
656673,SV-0200,MD,2,0,0
656674,SV-0200,MD,11,1,0
656676,RJ-0800,LT,5,1,0
656677,RJ-0800,MD,-1,0,0
656680,DF-1875,RT,0,0,0
656687,AW-1350,LT,1,0,0
656697,DF-1875,LG,-1,0,0
656698,DF-1875,LG,2,1,0
656707,MR-2500,NL,-1,0,1
656710,TM-0650,RT,4,1,0
656711,TM-0650,LT,1,0,0
656715,AM-2850,MD,-1,0,0
656724,AM-2850,LT,35,1,0
656726,MJ-2275,LT,39,1,0
656729,TM-0650,RT,-1,0,0
656734,MJ-2275,RE,1,0,0
656735,AM-2850,LE,4,0,0
656739,AM-2850,LT,1,0,0
656743,TA-1050,MD,3,0,0
656744,TM-0650,LT,0,0,0
656746,BC-3070,LE,0,0,0
656748,MJ-2275,RG,-2,0,0
656759,AM-2850,MD,2,0,0
656760,AM-2850,LE,8,1,0
656764,MJ-2275,RE,25,1,0
656765,MJ-2275,RG,4,1,0
656766,MJ-2275,LG,4,1,0
656768,AM-2850,LT,1,0,0
656769,AM-2850,LT,2,0,0
656773,TA-1050,LE,10,1,0
656778,MJ-2275,RE,2,0,0
656779,MJ-2275,RT,1,0,0
656780,MJ-2275,LE,6,0,0
656787,AM-2850,LE,-2,0,0
656791,TA-1050,LE,16,1,0
656792,TM-0650,MD,13,1,0
656802,MJ-2275,LT,3,0,0
656803,MJ-2275,LE,4,0,0
656804,TM-0650,LE,9,1,0
656809,AM-2850,LT,-2,0,0
656822,MJ-2275,LT,5,1,0
656824,MJ-2275,LG,2,1,0
656825,MJ-2275,LT,11,1,0
656826,MJ-2275,LE,4,1,0
656828,AM-2850,RE,2,0,0
656831,TA-1050,RE,11,1,0
656832,TM-0650,RG,0,0,0
656834,NF-0250,RE,1,0,0
656836,AM-2850,LG,1,0,0
656840,MJ-2275,LG,1,0,0
656843,AM-2850,LE,1,0,0
656844,AM-2850,RG,2,0,0
656845,AM-2850,LG,0,0,0
656846,MJ-2275,LE,9,1,0
656847,MJ-2275,LG,1,0,0
656848,MJ-2275,LE,3,1,0
656859,AM-2850,MD,5,1,0
656860,AM-2850,LE,2,0,0
656861,AM-2850,RT,-2,0,0
656863,TY-0150,MD,2,0,0
656865,TY-0150,MD,2,0,0
656866,TY-0150,MD,1,0,0
656870,TY-0150,LE,6,1,0
656871,TY-0150,LE,4,1,0
656872,TY-0150,MD,-2,0,0
656878,LM-1150,MD,2,0,0
656882,DR-2250,RE,9,1,0
656883,TY-0150,MD,0,0,0
656886,TY-0150,MD,7,1,0
656892,LM-1150,RE,0,0,0
656895,ML-0650,RE,12,1,0
656896,TY-0150,RE,4,1,0
656900,LM-1150,MD,4,1,0
656903,RT-0150,RE,9,1,0
656907,DW-3125,LE,3,0,0
656912,TY-0150,RE,-3,0,0
656913,BB-2425,RE,28,1,0
656914,CG-1950,MD,1,0,0
656915,TY-0150,MD,1,0,0
656917,BP-0650,MD,3,0,0
656918,TY-0150,MD,12,1,0
656919,TY-0150,MD,0,0,0
656924,LM-1150,LE,4,1,0
656927,LM-1150,LE,6,1,0
656928,LM-1150,LE,-2,0,0
656940,RT-0150,RE,5,0,0
656951,JL-0215,RE,6,1,0
656952,RT-0150,RE,3,0,0
656955,LM-1150,MD,1,0,0
656960,TY-0150,MD,4,0,0
656963,TY-0150,MD,7,1,0
656964,TY-0150,RE,7,1,0
656965,BP-0650,RG,1,0,0
656969,LM-1150,MD,4,1,0
656972,LM-1150,RE,-5,0,0
656975,TY-0150,LE,-4,0,0
656981,LM-1150,MD,0,0,0
656983,DW-3125,MD,2,0,0
657001,TY-0150,LE,-1,0,0
657010,TY-0150,MD,6,1,0
657011,TY-0150,MD,2,0,0
657014,TY-0150,MD,2,1,0
657015,TY-0150,MD,-2,0,0
657026,TY-0150,MD,6,0,0
657027,TY-0150,LE,3,0,0
657028,TY-0150,RE,6,1,0
657029,BP-0650,MD,0,0,0
657036,BB-2425,NL,-1,0,1
657042,LM-1850,LE,2,0,0
657048,LM-1850,MD,2,0,0
657053,JF-2800,RG,4,1,0
657059,JF-2800,RG,0,0,0
657066,LM-1850,LG,4,0,0
657072,LM-1850,RE,5,0,0
657079,JF-2800,LT,16,1,0
657080,LT-0050,MD,3,0,0
657085,LM-1850,RG,5,1,0
657088,LM-1850,RT,1,1,0
657092,JF-2800,MD,6,1,0
657093,JF-1900,MD,0,0,0
657094,JF-2800,LE,1,1,0
657098,JA-1025,MD,5,1,0
657105,TJ-2400,MD,2,0,0
657107,LM-1850,LG,7,1,0
657118,JF-2800,MD,4,0,0
657119,JF-2800,MD,15,1,0
657125,JF-2800,MD,11,0,0
657134,JF-2800,RT,-2,0,0
657142,LM-1850,LG,9,1,0
657143,LM-1850,MD,7,1,0
657146,TJ-2400,LE,7,0,0
657153,JF-2800,MD,1,0,0
657158,LM-1850,MD,6,1,0
657160,LM-1850,MD,5,1,0
657161,LM-1850,LE,2,0,0
657164,DC-0725,LE,24,1,0
657176,LT-0050,MD,5,1,0
657181,LM-1850,LT,3,1,0
657185,LT-0050,MD,7,1,0
657187,LT-0050,LT,3,0,0
657190,JF-2800,MD,4,1,0
657192,JF-2800,RG,4,1,0
657193,JF-2800,MD,0,0,0
657194,JF-1900,MD,2,1,0
657196,LT-0050,MD,7,1,0
657200,LM-1850,RE,3,1,0
657201,LM-1850,LG,4,1,0
657204,LT-0050,LG,4,1,0
657205,LT-0050,MD,5,1,0
