uid,gid,fpid,tname,drvn,obt,qtr,min,sec,yfog,plays,succ,rfd,pfd,ofd,ry,ra,py,pa,pc,peyf,peya,net,res
95320,4070,665867,KC,3,PUNT,2,2,38,21,3,0,0,0,0,2,1,6,2,1,0,15,-7,PUNT
95321,4070,665873,MIN,4,PUNT,2,6,9,49,11,5,1,2,1,17,6,23,5,3,15,5,51,TD
95322,4070,665888,KC,4,KOFF,2,2,8,20,3,1,0,0,0,3,2,6,1,1,0,0,9,PUNT
95323,4070,665892,MIN,5,PUNT,2,0,30,16,3,0,0,0,0,2,1,0,2,0,0,0,2,PUNT
95324,4070,665896,KC,5,PUNT,2,1,10,31,5,3,0,1,0,0,0,23,5,3,0,0,23,PUNT
95325,4070,665902,MIN,6,PUNT,2,0,55,6,3,0,0,0,0,4,3,0,0,0,0,0,4,ENDQ
95326,4070,665906,KC,6,KOFF,3,3,35,20,8,3,0,2,0,6,2,28,6,3,0,0,34,PUNT
95327,4070,665915,MIN,7,PUNT,3,2,34,27,6,2,1,1,0,26,2,20,3,2,0,0,46,FG
95328,4070,665922,KC,7,KOFF,3,4,21,20,8,6,1,2,0,14,5,59,3,3,0,0,73,DWNS
95329,4070,665930,MIN,8,DWNS,3,2,53,8,5,0,0,0,1,-1,3,0,2,0,15,5,9,PUNT
95330,4070,665938,KC,8,PUNT,3,3,27,43,8,5,1,1,0,10,2,33,5,3,0,15,28,FG
95331,4070,665948,MIN,9,KOFF,4,1,58,28,4,2,1,1,0,12,1,20,3,2,0,0,32,INT
95332,4070,665952,KC,9,INT,4,2,26,23,7,5,0,4,0,7,1,70,6,4,0,0,77,TD
95333,4070,665961,MIN,10,KOFF,4,4,0,20,10,5,1,1,0,27,5,26,4,2,0,0,53,FG
95334,4070,665972,KC,10,KOFF,4,0,14,20,2,1,1,1,1,1,1,37,1,1,0,15,38,FUM
95335,4070,665974,MIN,11,FUM,4,1,46,53,3,0,0,0,1,3,2,0,1,0,0,0,3,PUNT
95336,4070,665978,KC,11,PUNT,4,0,46,20,5,1,0,1,0,0,0,12,5,1,15,0,12,DWNS
95337,4070,665983,MIN,12,DWNS,4,2,0,53,3,0,0,0,0,-5,3,0,0,0,0,0,-5,ENDQ
95338,4071,665987,BUF,1,KOFF,1,5,39,20,11,8,3,2,0,48,8,32,3,3,0,0,80,TD
95339,4071,666000,CIN,1,KOFF,1,1,38,49,3,1,0,0,0,2,1,5,2,1,0,0,7,PUNT
95340,4071,666004,BUF,2,PUNT,1,1,34,11,3,1,0,0,0,6,1,1,2,1,0,0,7,PUNT
95341,4071,666008,CIN,2,PUNT,1,2,43,51,7,4,0,3,0,7,2,37,5,3,5,0,49,TD
95342,4071,666017,BUF,3,KOFF,1,1,0,17,3,1,0,0,0,0,0,7,3,1,0,0,7,INT
95343,4071,666020,CIN,3,INT,1,3,17,55,6,2,1,0,0,11,4,-2,2,1,0,0,9,PUNT
95344,4071,666027,BUF,4,PUNT,2,1,39,13,3,1,0,0,0,7,2,0,1,0,0,18,7,PUNT
95345,4071,666031,CIN,4,PUNT,2,2,11,45,5,4,1,1,0,23,2,32,3,2,0,0,55,TD
95346,4071,666038,BUF,5,KOFF,2,1,33,20,3,0,0,0,0,-4,1,8,2,1,0,0,4,PUNT
95347,4071,666042,CIN,5,PUNT,2,1,34,64,4,1,0,0,0,1,1,6,2,1,0,0,7,FG
95348,4071,666047,BUF,6,KOFF,2,6,55,14,14,11,3,3,0,10,4,81,10,9,5,10,86,TD
95349,4071,666065,CIN,6,KOFF,2,0,17,35,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95350,4071,666067,CIN,7,KOFF,3,4,5,10,8,6,0,4,0,8,2,82,6,5,0,0,90,TD
95351,4071,666077,BUF,7,KOFF,3,4,32,14,7,2,1,1,0,13,3,23,4,3,0,10,26,PUNT
95352,4071,666086,CIN,8,PUNT,3,4,41,22,12,7,2,4,0,31,6,47,6,4,0,0,78,TD
95353,4071,666100,BUF,8,KOFF,3,0,55,20,3,1,0,0,0,4,1,0,2,0,0,0,4,PUNT
95354,4071,666104,CIN,9,PUNT,3,5,7,34,10,5,0,3,0,20,3,30,6,4,0,5,45,FG
95355,4071,666116,BUF,9,KOFF,4,3,50,20,9,7,2,4,0,28,3,52,6,5,0,0,80,TD
95356,4071,666127,CIN,10,KOFF,4,3,47,27,6,3,1,0,0,11,5,6,1,1,0,0,17,PUNT
95357,4071,666134,BUF,10,PUNT,4,2,23,4,11,4,0,3,0,0,0,52,11,5,0,10,42,DWNS
95358,4071,666146,CIN,11,DWNS,4,0,40,54,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95359,4072,666148,DET,1,KOFF,1,5,31,20,10,7,2,2,0,30,5,50,5,4,0,0,80,TD
95360,4072,666160,CHI,1,KOFF,1,4,41,20,10,6,1,3,0,13,4,58,5,4,0,0,71,FG
95361,4072,666171,DET,2,KOFF,1,2,9,18,3,2,0,0,0,9,2,-7,1,0,0,0,2,PUNT
95362,4072,666175,CHI,2,PUNT,1,4,51,33,10,8,2,2,1,21,5,41,5,4,5,0,67,TD
95363,4072,666188,DET,3,KOFF,2,3,31,21,6,4,2,2,1,13,3,53,3,3,13,0,79,TD
95364,4072,666197,CHI,3,KOFF,2,4,27,23,10,2,0,3,1,2,2,65,7,4,15,10,72,FG
95365,4072,666209,DET,4,KOFF,2,3,57,15,12,6,2,3,0,30,6,55,6,3,0,0,85,TD
95366,4072,666223,CHI,4,KOFF,2,0,53,20,2,1,0,0,0,0,0,7,2,1,0,0,7,ENDQ
95367,4072,666226,CHI,5,KOFF,3,3,57,20,8,3,0,2,0,1,3,73,5,3,0,0,74,INT
95368,4072,666234,DET,5,INT,3,1,31,20,3,1,0,0,0,1,2,0,1,0,0,0,1,PUNT
95369,4072,666238,CHI,6,PUNT,3,2,50,32,7,2,1,0,0,15,3,6,4,2,0,10,11,PUNT
95370,4072,666246,CHI,7,PUNT,3,1,30,81,4,0,0,0,0,0,0,9,3,1,0,10,-1,FG
95371,4072,666252,DET,6,KOFF,3,4,7,20,6,3,0,1,0,21,3,58,2,2,0,20,59,FG
95372,4072,666261,CHI,8,KOFF,3,2,7,20,4,2,0,1,0,7,2,7,2,1,5,0,19,PUNT
95373,4072,666267,CHI,9,PUNT,4,1,31,79,3,3,1,1,0,11,1,20,2,2,0,10,21,TD
95374,4072,666273,DET,7,KOFF,4,1,28,20,3,0,0,0,0,1,1,-3,2,1,0,0,-2,INT
95375,4072,666276,CHI,10,INT,4,3,9,76,8,4,2,0,0,11,5,9,2,1,4,0,24,TD
95376,4072,666286,DET,8,KOFF,4,5,4,20,13,5,1,1,1,33,4,27,8,3,7,0,67,FG
95377,4072,666301,CHI,11,KOFF,4,0,23,19,3,1,0,0,0,7,3,0,0,0,0,0,7,PUNT
95378,4072,666305,DET,9,PUNT,4,2,2,34,5,4,0,3,0,4,1,66,4,3,6,10,66,TD
95379,4072,666313,CHI,12,KOFF,4,0,21,20,3,2,0,2,1,0,0,49,2,2,20,0,69,FG
95380,4072,666318,DET,10,KOFF,5,3,42,20,7,3,0,2,0,8,2,11,5,2,0,0,19,PUNT
95381,4072,666326,CHI,13,PUNT,5,1,16,21,3,0,0,0,0,0,1,9,2,1,0,0,9,PUNT
95382,4072,666330,DET,11,PUNT,5,2,1,18,3,0,0,0,0,8,1,1,2,1,0,9,0,PUNT
95383,4072,666335,CHI,14,PUNT,5,1,38,22,3,0,0,0,0,3,2,0,1,0,0,0,3,PUNT
95384,4072,666339,DET,12,PUNT,5,3,53,14,8,4,0,3,0,-3,2,80,5,5,0,0,77,FG
95385,4073,666348,DEN,1,KOFF,1,2,57,14,6,2,0,2,0,8,3,20,3,2,0,0,28,INT
95386,4073,666354,CLE,1,INT,1,1,53,51,6,3,1,0,0,12,2,5,4,1,0,0,17,DWNS
95387,4073,666360,DEN,2,DWNS,1,7,18,32,15,5,1,3,0,22,7,36,7,6,0,0,58,FG
95388,4073,666376,CLE,2,KOFF,1,3,43,19,8,4,0,2,1,10,4,16,4,2,15,0,41,INT
95389,4073,666387,CLE,3,KOFF,2,5,5,25,9,4,1,1,0,12,5,8,4,2,0,0,20,PUNT
95390,4073,666398,DEN,3,PUNT,2,1,3,26,3,0,0,0,0,3,1,0,2,0,0,0,3,PUNT
95391,4073,666402,CLE,4,PUNT,2,0,58,34,3,0,0,0,0,1,1,0,2,0,0,0,1,PUNT
95392,4073,666406,DEN,4,PUNT,2,1,26,15,3,0,0,0,0,3,1,2,2,1,0,0,5,PUNT
95393,4073,666410,CLE,5,PUNT,2,2,15,40,4,1,1,0,0,17,3,0,1,0,0,5,12,PUNT
95394,4073,666416,DEN,5,PUNT,2,3,4,20,7,3,1,1,0,35,3,12,3,2,0,0,47,MFG
95395,4073,666423,CLE,6,MFG,2,0,18,41,3,1,0,1,0,0,0,13,3,2,0,0,13,ENDQ
95396,4073,666427,CLE,7,KOFF,3,3,53,26,8,6,1,3,0,17,3,62,5,4,0,5,74,TD
95397,4073,666438,DEN,6,KOFF,3,1,53,14,5,2,1,0,0,18,3,0,2,0,0,0,18,PUNT
95398,4073,666444,CLE,8,PUNT,3,1,25,35,3,1,0,0,0,-2,1,7,2,1,0,0,5,PUNT
95399,4073,666448,DEN,7,PUNT,3,2,11,20,3,0,0,0,0,0,1,11,2,1,0,10,1,PUNT
95400,4073,666453,CLE,9,PUNT,3,0,49,48,2,0,0,1,0,2,1,-9,1,0,0,0,-7,FUM
95401,4073,666455,DEN,8,FUM,3,2,43,59,6,3,1,1,1,20,2,14,3,2,0,0,34,FG
95402,4073,666462,CLE,10,KOFF,3,0,26,20,3,0,0,0,0,0,0,0,3,0,5,0,5,PUNT
95403,4073,666467,DEN,9,PUNT,3,3,7,28,8,6,0,3,0,6,2,45,5,4,0,0,51,FG
95404,4073,666476,CLE,11,KOFF,4,4,17,20,8,3,1,2,0,17,4,63,4,4,0,0,80,TD
95405,4073,666486,DEN,10,KOFF,4,1,9,15,3,1,0,1,0,-1,1,20,2,1,0,0,19,INT
95406,4073,666492,DEN,11,KOFF,4,0,14,25,1,1,0,1,0,0,0,75,1,1,0,0,75,TD
95407,4073,666495,CLE,12,KOFF,4,1,40,27,3,0,0,0,0,-1,1,11,2,1,0,5,5,PUNT
95408,4073,666500,DEN,12,PUNT,4,1,22,30,3,0,0,0,0,5,1,0,2,0,0,10,-5,PUNT
95409,4073,666505,CLE,13,PUNT,4,3,21,40,10,6,3,0,1,28,6,9,3,2,15,0,52,FG
95410,4073,666517,DEN,13,KOFF,4,0,24,23,3,0,0,0,0,0,0,0,3,0,0,0,0,PUNT
95411,4073,666521,CLE,14,PUNT,4,0,22,40,3,1,0,1,0,0,0,14,3,1,0,0,14,INT
95412,4073,666524,DEN,14,INT,4,0,36,30,4,1,0,1,0,0,0,13,4,1,0,0,13,PUNT
95413,4073,666529,CLE,15,PUNT,4,0,8,20,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95414,4073,666531,DEN,15,KOFF,5,0,35,31,3,0,0,0,0,0,0,3,3,1,5,0,8,INT
95415,4073,666535,CLE,16,INT,5,2,47,61,3,0,0,0,0,-3,1,-10,2,0,0,5,-13,PUNT
95416,4073,666540,DEN,16,PUNT,5,6,44,12,13,7,2,2,0,33,8,39,4,4,0,0,72,FG
95417,4074,666554,HOU,1,KOFF,1,1,36,20,5,1,0,1,0,0,2,31,3,1,0,0,31,PUNT
95418,4074,666560,JAC,1,PUNT,1,3,24,10,7,2,0,1,0,8,3,27,4,2,5,0,40,PUNT
95419,4074,666569,HOU,2,PUNT,1,8,24,1,16,9,4,3,1,40,7,64,9,7,15,20,99,TD
95420,4074,666589,JAC,2,KOFF,1,6,55,25,14,6,1,5,1,7,4,59,10,7,9,0,75,TD
95421,4074,666606,HOU,3,KOFF,2,3,3,20,9,4,1,2,1,12,2,39,6,3,5,0,56,FG
95422,4074,666617,JAC,3,KOFF,2,3,41,20,8,4,0,2,0,13,3,14,5,2,0,0,27,PUNT
95423,4074,666626,HOU,4,PUNT,2,1,14,17,3,1,0,0,0,8,1,0,2,0,0,10,-2,PUNT
95424,4074,666631,JAC,4,PUNT,2,1,34,40,9,5,2,1,0,18,2,32,7,5,0,0,50,INT
95425,4074,666640,HOU,5,INT,2,0,9,3,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95426,4074,666642,JAC,5,KOFF,3,1,49,25,3,1,0,0,0,0,1,6,2,1,0,0,6,PUNT
95427,4074,666646,HOU,6,PUNT,3,3,53,25,7,4,1,1,0,12,4,20,3,2,0,0,32,PUNT
95428,4074,666654,JAC,6,PUNT,3,3,3,20,6,2,0,1,0,10,3,19,3,1,0,0,29,PUNT
95429,4074,666661,HOU,7,PUNT,3,4,38,20,10,3,0,2,0,6,4,26,6,4,0,0,32,DWNS
95430,4074,666671,JAC,7,DWNS,3,1,32,48,4,2,0,2,0,1,1,51,3,2,5,0,-48,TD
95431,4074,666678,HOU,8,KOFF,3,3,45,19,9,6,1,4,0,7,4,65,5,4,9,0,81,TD
95432,4074,666689,JAC,8,KOFF,4,1,55,20,3,0,0,0,0,7,2,0,1,0,0,10,-3,PUNT
95433,4074,666694,HOU,9,PUNT,4,1,18,54,4,3,0,2,0,4,1,42,3,3,0,0,46,TD
95434,4074,666700,JAC,9,KOFF,4,0,12,26,1,0,0,0,0,0,0,0,1,0,0,0,0,INT
95435,4074,666703,JAC,10,KOFF,4,3,24,20,12,7,0,5,1,7,1,68,11,6,15,5,80,TD
95436,4074,666720,HOU,10,KOFF,4,1,1,60,3,1,0,0,0,9,3,0,0,0,0,5,4,PUNT
95437,4074,666725,JAC,11,PUNT,4,2,30,20,10,5,1,2,0,12,1,40,9,4,0,0,52,INT
95438,4074,666735,HOU,11,INT,4,1,0,14,2,0,0,0,0,-2,2,0,0,0,0,0,-2,ENDQ
95439,4075,666738,MIA,1,KOFF,1,4,21,20,7,6,2,2,0,43,4,32,3,3,5,0,80,TD
95440,4075,666748,TEN,1,KOFF,1,5,11,20,10,6,1,3,0,27,4,34,5,4,0,0,61,FG
95441,4075,666759,MIA,2,KOFF,1,5,22,20,10,6,2,2,0,39,5,44,4,3,0,15,68,FG
95442,4075,666772,TEN,2,KOFF,1,3,36,20,7,3,1,2,3,12,3,10,4,2,30,0,52,FUM
95443,4075,666780,MIA,3,FUM,2,1,27,27,3,1,1,0,1,20,1,2,2,1,0,0,22,INT
95444,4075,666783,TEN,3,INT,2,1,17,69,3,1,0,1,0,0,0,6,3,1,0,10,-4,FUM
95445,4075,666787,MIA,4,FUM,2,3,39,66,7,4,2,1,1,18,4,26,3,2,0,10,34,TD
95446,4075,666797,TEN,4,KOFF,2,3,27,20,9,6,2,2,0,14,3,23,6,3,0,0,37,PUNT
95447,4075,666807,MIA,5,PUNT,2,1,26,6,10,8,1,4,1,12,3,45,7,6,5,0,62,INT
95448,4075,666817,TEN,5,INT,2,0,14,42,2,0,0,0,0,0,0,-7,2,0,0,0,-7,ENDQ
95449,4075,666820,TEN,6,KOFF,3,3,23,20,6,1,0,1,0,1,3,16,3,2,15,0,32,PUNT
95450,4075,666827,MIA,6,PUNT,3,2,48,21,5,2,1,0,0,14,4,0,1,0,5,0,19,PUNT
95451,4075,666834,TEN,7,PUNT,3,3,9,13,5,2,0,1,0,2,2,22,3,2,0,10,14,INT
95452,4075,666842,TEN,8,KOFF,3,1,55,33,3,0,0,0,0,-4,1,2,2,1,0,0,-2,PUNT
95453,4075,666846,MIA,7,PUNT,3,1,30,7,3,0,0,0,0,2,1,-2,2,0,0,0,0,PUNT
95454,4075,666850,TEN,9,PUNT,3,2,15,48,5,4,0,3,0,7,1,45,4,3,0,0,52,TD
95455,4075,666857,MIA,8,KOFF,4,1,45,22,3,0,0,0,0,0,1,-10,2,0,0,0,-10,PUNT
95456,4075,666861,TEN,10,PUNT,4,0,7,73,1,0,0,0,0,0,0,0,1,0,0,0,0,INT
95457,4075,666862,MIA,9,INT,4,5,30,3,9,8,1,4,0,18,4,89,5,5,0,10,97,TD
95458,4075,666874,TEN,11,KOFF,4,1,39,26,5,3,0,1,0,0,0,31,5,3,0,10,21,DWNS
95459,4075,666880,MIA,10,DWNS,4,4,5,53,7,4,1,2,0,14,5,28,2,2,5,0,47,TD
95460,4075,666890,TEN,12,KOFF,4,1,54,20,10,6,1,3,0,4,1,54,9,5,0,0,58,ENDQ
95461,4076,666901,SEA,1,KOFF,1,0,54,20,3,0,0,0,0,0,0,5,3,1,0,0,5,PUNT
95462,4076,666905,CAR,1,PUNT,1,2,9,34,3,0,0,0,0,6,2,-8,1,0,0,0,-2,PUNT
95463,4076,666909,SEA,2,PUNT,1,2,55,31,6,1,0,1,0,5,3,5,3,1,0,0,10,PUNT
95464,4076,666916,CAR,2,PUNT,1,0,49,17,3,0,0,0,0,-3,1,0,2,0,0,0,-3,INT
95465,4076,666919,SEA,3,INT,1,2,36,67,5,1,0,1,0,5,2,16,2,2,0,0,21,FG
95466,4076,666925,CAR,3,KOFF,1,7,7,20,14,10,6,1,0,63,11,12,3,1,5,0,80,TD
95467,4076,666942,SEA,4,KOFF,2,5,30,10,12,7,3,3,0,46,6,50,6,3,0,6,90,TD
95468,4076,666956,CAR,4,KOFF,2,2,55,20,6,1,0,1,0,10,2,20,4,2,0,10,20,PUNT
95469,4076,666965,SEA,5,PUNT,2,2,23,6,4,2,0,0,0,20,3,-6,1,0,0,12,2,PUNT
95470,4076,666970,CAR,5,PUNT,2,1,49,41,6,2,0,1,0,13,3,14,3,1,0,5,22,DWNS
95471,4076,666977,SEA,6,DWNS,2,0,23,37,3,1,0,0,0,8,1,0,2,0,0,0,8,PUNT
95472,4076,666981,CAR,6,PUNT,2,0,30,15,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95473,4076,666983,CAR,7,KOFF,3,1,35,20,3,1,0,0,0,2,1,6,2,1,0,0,8,PUNT
95474,4076,666987,SEA,7,PUNT,3,1,58,37,4,2,0,2,0,-2,1,65,3,3,0,0,63,TD
95475,4076,666993,CAR,8,KOFF,3,0,47,20,2,0,0,0,0,3,1,0,1,0,0,0,3,INT
95476,4076,666995,SEA,8,INT,3,1,51,67,4,1,0,0,0,-5,1,6,2,2,0,0,1,FG
95477,4076,667000,CAR,9,KOFF,3,5,15,20,11,8,2,3,0,25,6,55,5,3,0,0,80,TD
95478,4076,667013,SEA,9,KOFF,3,1,2,20,3,0,0,0,0,2,1,0,2,0,0,0,2,PUNT
95479,4076,667017,CAR,10,PUNT,3,1,35,29,3,0,0,0,0,-2,1,-4,2,0,0,0,-6,PUNT
95480,4076,667021,SEA,10,PUNT,3,4,11,16,8,2,1,1,0,24,5,35,2,1,0,0,59,FG
95481,4076,667030,CAR,11,KOFF,4,1,40,20,3,1,0,0,0,7,1,5,2,1,0,5,7,PUNT
95482,4076,667035,SEA,11,PUNT,4,1,58,30,3,1,0,0,0,5,2,3,1,1,0,0,8,PUNT
95483,4076,667039,CAR,12,PUNT,4,4,13,20,9,7,2,4,0,12,3,68,6,5,0,0,80,TD
95484,4076,667050,SEA,12,KOFF,4,1,35,20,4,1,0,1,0,0,0,17,4,2,5,10,7,PUNT
95485,4076,667057,CAR,13,PUNT,4,1,48,20,8,6,0,4,0,0,0,80,8,6,0,0,80,TD
95486,4076,667067,SEA,13,KOFF,4,0,32,9,4,3,0,1,0,7,1,25,3,2,0,0,32,ENDQ
95487,4077,667072,SD,1,KOFF,1,2,38,20,5,3,0,1,0,-2,1,22,4,3,0,0,20,PUNT
95488,4077,667078,GB,1,PUNT,1,3,44,13,8,8,2,3,0,43,3,49,5,5,0,5,87,TD
95489,4077,667090,SD,2,KOFF,1,5,21,20,14,6,2,2,0,29,5,33,8,4,0,0,62,FG
95490,4077,667105,GB,2,KOFF,1,1,26,15,4,1,1,0,1,66,2,0,2,0,19,0,85,TD
95491,4077,667113,SD,3,KOFF,1,6,5,16,12,6,0,4,0,5,2,62,10,7,5,0,72,DWNS
95492,4077,667126,GB,3,DWNS,2,3,58,12,10,4,0,3,0,4,2,74,7,4,5,0,83,FG
95493,4077,667138,SD,4,KOFF,2,0,37,14,2,0,2,0,1,1,2,0,0,0,15,0,16,FUM
95494,4077,667140,GB,4,FUM,2,1,24,66,3,0,0,0,1,-2,1,-9,2,0,5,0,-6,PUNT
95495,4077,667145,SD,5,PUNT,2,4,47,12,12,6,0,5,0,7,2,94,10,8,0,28,88,TD
95496,4077,667161,GB,5,KOFF,3,1,25,40,3,0,0,0,0,3,1,-4,2,0,0,0,-1,PUNT
95497,4077,667165,SD,6,PUNT,3,4,11,21,8,4,0,3,0,4,3,89,5,4,0,14,79,TD
95498,4077,667176,GB,6,KOFF,3,1,13,20,3,1,0,0,0,0,0,9,3,1,0,0,9,PUNT
95499,4077,667180,SD,7,PUNT,3,4,37,16,11,4,1,1,1,3,1,27,10,4,5,0,35,PUNT
95500,4077,667193,GB,7,PUNT,3,2,48,31,7,6,0,3,0,16,3,53,4,3,0,0,69,TD
95501,4077,667202,SD,8,KOFF,3,4,36,23,10,6,1,2,0,10,2,53,7,4,0,0,63,FG
95502,4077,667213,GB,8,KOFF,4,2,10,29,3,0,0,0,0,-3,1,7,2,1,0,0,3,PUNT
95503,4077,667217,SD,9,PUNT,4,2,46,22,6,2,0,2,0,3,1,31,5,2,0,0,34,PUNT
95504,4077,667224,GB,9,PUNT,4,3,37,20,9,3,0,2,1,7,3,58,5,2,5,0,70,FG
95505,4077,667235,SD,10,KOFF,4,2,22,20,11,7,0,6,0,0,2,77,9,7,0,0,77,DWNS
95506,4077,667246,GB,10,DWNS,4,0,15,3,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95507,4078,667248,SF,1,KOFF,1,3,58,20,9,5,0,3,0,9,2,34,7,5,0,0,43,PUNT
95508,4078,667258,BAL,1,PUNT,1,2,25,15,5,2,1,0,0,5,2,5,3,1,0,0,10,PUNT
95509,4078,667264,SF,2,PUNT,1,1,37,33,5,1,0,1,0,4,1,28,3,1,0,0,32,FG
95510,4078,667270,BAL,2,KOFF,1,1,34,20,3,0,0,0,0,1,1,3,2,1,0,0,4,PUNT
95511,4078,667274,SF,3,PUNT,1,3,30,14,8,2,0,1,0,4,2,65,5,3,5,0,74,FG
95512,4078,667285,BAL,3,KOFF,1,3,40,39,9,5,1,2,0,7,2,50,6,5,0,0,57,FG
95513,4078,667295,SF,4,KOFF,2,0,49,20,2,2,0,1,0,4,1,76,1,1,0,0,80,TD
95514,4078,667299,BAL,4,KOFF,2,0,52,20,3,1,0,0,0,6,1,0,2,0,0,0,6,INT
95515,4078,667302,SF,5,INT,2,3,31,71,7,3,1,0,0,21,5,0,1,0,0,0,21,FG
95516,4078,667310,BAL,5,KOFF,2,3,50,20,9,5,2,1,0,27,4,35,4,2,0,0,62,FG
95517,4078,667320,SF,6,KOFF,2,2,26,20,4,2,0,1,0,2,1,17,3,2,0,5,14,PUNT
95518,4078,667326,BAL,6,PUNT,2,1,8,33,3,1,0,0,0,0,0,8,3,2,0,0,8,PUNT
95519,4078,667330,SF,7,PUNT,2,0,40,8,2,1,0,0,0,15,2,0,0,0,0,0,15,ENDQ
95520,4078,667333,BAL,7,KOFF,3,4,24,20,8,4,1,2,0,4,2,35,6,4,0,0,39,INT
95521,4078,667341,SF,8,INT,3,3,2,62,7,1,0,1,0,-4,3,18,3,1,0,0,14,FG
95522,4078,667349,BAL,8,KOFF,3,5,5,20,9,8,2,3,0,13,4,72,5,5,0,5,80,TD
95523,4078,667361,SF,9,KOFF,3,0,27,20,3,0,0,0,0,0,0,0,3,0,0,0,0,PUNT
95524,4078,667365,BAL,9,PUNT,3,3,25,44,8,4,1,1,0,7,3,22,4,3,0,0,29,MFG
95525,4078,667373,SF,10,MFG,4,2,45,35,6,3,0,2,0,4,2,71,3,2,0,10,65,TD
95526,4078,667381,BAL,10,KOFF,4,5,38,20,14,8,1,5,0,7,3,73,11,8,0,0,80,TD
95527,4078,667398,SF,11,KOFF,4,4,8,20,7,1,0,1,0,6,6,17,1,1,5,0,28,PUNT
95528,4078,667407,BAL,11,PUNT,4,1,6,20,7,2,0,2,0,0,0,40,7,2,5,0,45,ENDQ
95529,4079,667416,IND,1,KOFF,1,7,44,11,13,10,1,4,0,32,4,62,9,8,0,5,89,TD
95530,4079,667432,NE,1,KOFF,1,4,26,20,10,7,1,4,0,6,2,69,8,6,5,0,80,TD
95531,4079,667445,IND,2,KOFF,1,1,9,20,3,0,0,0,0,3,1,10,2,1,0,5,8,PUNT
95532,4079,667450,NE,2,PUNT,1,2,53,9,10,3,0,3,0,4,2,65,7,4,0,0,69,FG
95533,4079,667461,IND,3,KOFF,2,2,8,20,5,2,0,1,0,7,2,20,3,1,0,0,27,PUNT
95534,4079,667467,NE,3,PUNT,2,0,13,10,2,0,0,0,0,0,0,0,2,0,0,0,0,INT
95535,4079,667471,NE,4,INT,2,1,54,35,4,3,1,1,1,42,2,8,2,1,15,0,65,TD
95536,4079,667477,IND,4,KOFF,2,6,55,20,12,7,2,3,1,24,4,48,8,7,18,10,80,TD
95537,4079,667492,NE,5,KOFF,2,2,36,20,9,4,1,2,1,13,3,55,5,3,15,20,63,FG
95538,4079,667505,IND,5,KOFF,2,0,2,20,1,0,0,0,0,-1,1,0,0,0,0,0,-1,ENDQ
95539,4079,667507,NE,6,KOFF,3,4,4,20,7,5,0,4,0,4,2,76,5,5,0,0,80,TD
95540,4079,667516,IND,6,KOFF,3,0,36,20,3,0,0,0,0,0,0,9,3,1,0,0,9,PUNT
95541,4079,667520,NE,7,PUNT,3,1,33,26,4,1,0,1,0,3,1,15,3,1,0,0,18,PUNT
95542,4079,667525,IND,7,PUNT,3,3,45,24,6,1,0,1,0,10,3,9,3,1,5,10,14,PUNT
95543,4079,667533,NE,8,PUNT,3,1,6,10,3,0,0,0,0,0,0,7,3,1,0,0,7,PUNT
95544,4079,667537,IND,8,PUNT,3,2,44,19,6,3,1,0,0,17,5,0,1,0,0,0,17,DWNS
95545,4079,667543,NE,9,DWNS,3,3,24,65,6,3,2,1,0,22,4,13,2,2,0,0,35,TD
95546,4079,667551,IND,9,KOFF,4,1,24,20,3,0,0,0,0,0,0,1,3,1,0,8,-7,PUNT
95547,4079,667556,NE,10,PUNT,4,1,58,28,3,2,0,0,0,9,3,0,0,0,0,0,9,PUNT
95548,4079,667560,IND,10,PUNT,4,2,47,16,6,3,0,1,0,0,0,17,6,3,0,10,7,PUNT
95549,4079,667568,NE,11,PUNT,4,1,34,41,3,1,0,0,0,3,1,-7,2,0,0,5,-4,PUNT
95550,4079,667573,IND,11,PUNT,4,1,34,16,9,3,1,2,0,25,1,31,8,2,0,0,56,DWNS
95551,4079,667582,NE,12,DWNS,4,0,28,29,3,1,0,0,0,12,3,0,0,0,0,5,7,PUNT
95552,4079,667587,IND,12,PUNT,4,1,47,15,8,6,1,4,0,3,1,82,7,5,0,0,85,TD
95553,4079,667597,NE,13,KOFF,4,1,16,61,2,0,0,0,0,-2,2,0,0,0,0,0,-2,ENDQ
95554,4080,667600,NYG,1,KOFF,1,4,37,20,8,8,0,5,0,16,3,59,5,5,5,5,-20,TD
95555,4080,667612,PHI,1,KOFF,1,0,46,13,3,0,0,0,0,3,1,0,2,0,0,0,3,PUNT
95556,4080,667616,NYG,2,PUNT,1,4,19,37,9,6,0,2,1,7,3,28,6,5,5,0,40,INT
95557,4080,667626,PHI,2,INT,1,1,45,22,7,4,1,3,1,6,1,57,6,4,15,0,78,TD
95558,4080,667635,NYG,3,KOFF,1,3,15,27,6,2,0,1,0,10,4,15,2,1,5,0,30,DWNS
95559,4080,667642,PHI,3,DWNS,1,1,39,43,3,0,0,0,0,-4,1,4,2,1,0,10,-10,PUNT
